,Location,Building Model,Overlay District,Improvements,Land,Total
7055,2 MANOR TER #226,Res Condo,,9.50354609929078,,9.50354609929078
7098,2 MANOR TER #211,Res Condo,,9.50354609929078,,9.50354609929078
7086,2 MANOR TER #232,Res Condo,,9.50354609929078,,9.50354609929078
7079,2 MANOR TER #218,Res Condo,,9.50354609929078,,9.50354609929078
7076,2 MANOR TER #247,Res Condo,,9.50354609929078,,9.50354609929078
7619,502 MASSACHUSETTS AVE #502,Res Condo,,8.072289156626505,,8.072289156626505
7094,2 MANOR TER #216,Res Condo,,9.50354609929078,,9.50354609929078
7049,2 MANOR TER #202,Res Condo,,9.50354609929078,,9.50354609929078
7048,2 MANOR TER #209,Res Condo,,9.50354609929078,,9.50354609929078
384,AVON ST, ,,,9.815078236130867,9.815078236130867
4073,84 FIFER LN,Res Condo,,7.670850767085077,,7.670850767085077
7088,2 MANOR TER #228,Res Condo,,9.50354609929078,,9.50354609929078
7065,2 MANOR TER #235,Res Condo,,9.50354609929078,,9.50354609929078
7083,2 MANOR TER #222,Res Condo,,9.50354609929078,,9.50354609929078
7085,2 MANOR TER #229,Res Condo,,9.50354609929078,,9.50354609929078
7082,2 MANOR TER #219,Res Condo,,9.50354609929078,,9.50354609929078
7054,2 MANOR TER #212,Res Condo,,9.50354609929078,,9.50354609929078
7053,2 MANOR TER #207,Res Condo,,9.50354609929078,,9.50354609929078
7062,2 MANOR TER #236,Res Condo,,9.50354609929078,,9.50354609929078
7066,2 MANOR TER #244,Res Condo,,9.50354609929078,,9.50354609929078
4699,29 GRAPEVINE AVE,Residential,,15.131578947368421,9.94475138121547,11.07913669064748
7077,2 MANOR TER #215,Res Condo,,9.50354609929078,,9.50354609929078
10762,59 TAFT AVE,Residential,,9.72972972972973,10.058027079303674,9.971509971509972
3397,6 ELLIS ST,Residential,,6.8807339449541285,9.979633401221996,9.026798307475318
9302,22 POTTER POND,Res Condo,,12.682215743440233,,12.682215743440233
1998,9 CEDAR ST,Residential,,-1.8404907975460123,9.85663082437276,7.212205270457697
4072,89 FIFER LN,Res Condo,,13.991163475699558,,13.991163475699558
7855,1505 MASSACHUSETTS AVE #11,Res Condo,,1.8421052631578945,,1.8421052631578945
7064,2 MANOR TER #237,Res Condo,,9.618104667609618,,9.618104667609618
7080,2 MANOR TER #245,Res Condo,,9.618104667609618,,9.618104667609618
1060,BERNARD ST, ,,,9.30888575458392,9.30888575458392
414,41 BAKER AVE,Residential,,13.186813186813188,10.058027079303674,10.872675250357654
5275,33 HAYWARD AVE,Residential,,7.2727272727272725,9.926470588235293,9.30888575458392
4158,31 FLETCHER AVE #6,Res Condo,,5.442176870748299,,5.442176870748299
7852,1505 MASSACHUSETTS AVE #10,Res Condo,,1.8396846254927726,,1.8396846254927726
7058,2 MANOR TER #246,Res Condo,,9.463276836158192,,9.463276836158192
3673,EMERSON RD, ,,,9.773371104815865,9.773371104815865
11541,400 WALTHAM ST,Serv Station,VO,-3.65296803652968,10.1364522417154,6.0109289617486334
306,33 APRIL LN,Res Condo,,14.623338257016247,,14.623338257016247
2266,CLEMATIS RD, ,,,9.759547383309759,9.759547383309759
7237,292 MARRETT RD,Residential,,6.639004149377594,9.957627118644067,8.835904628330995
7089,2 MANOR TER #243,Res Condo,,9.6045197740113,,9.6045197740113
1410,22 BOWKER ST,Residential,,13.270142180094787,10.040983606557377,11.015736766809727
12600,30 YOUNG ST,Residential,,6.962025316455696,10.144927536231885,9.43661971830986
2133,42 CHASE AVE,Residential,,6.299212598425196,9.97830802603037,8.67132867132867
7214,247 MARRETT RD,Residential,,13.145539906103288,10.061601642710473,11.0
12293,WOOD ST, ,,,9.282700421940929,9.282700421940929
7696,924 MASSACHUSETTS AVE,Res Condo,,7.916666666666666,,7.916666666666666
1395,107 BOW ST,Residential,,15.483870967741936,9.926470588235293,11.158798283261802
2386,320 CONCORD AVE,Residential,,13.095238095238097,10.112359550561797,10.826210826210826
1070,27 BERNARD ST,Residential,,7.5,9.936575052854122,9.1164095371669
1454,16 BRANDON ST,Residential,,12.935323383084576,9.980039920159681,10.826210826210826
6862,442 LOWELL ST,Residential,,6.914893617021277,9.904761904761905,9.1164095371669
5727,28 IVAN ST,Residential,,12.560386473429952,10.1010101010101,10.826210826210826
10283,31 SKYVIEW RD,Residential,,15700.0,20.857699805068226,51.36186770428015
11547,440 WALTHAM ST,Residential,,13.385826771653544,9.843400447427292,11.126961483594865
7059,2 MANOR TER #220,Res Condo,,9.563994374120956,,9.563994374120956
11421,WALTHAM ST, ,,,9.71830985915493,9.71830985915493
8282,MORELAND AVE, ,,,9.71830985915493,9.71830985915493
2120,35 CHASE AVE,Residential,,6.918238993710692,10.0,9.30888575458392
2655,10 CRESCENT HILL AVE,Residential,,7.38255033557047,9.929078014184398,9.396914446002805
11310,93 VINE ST,Residential,,-18.478260869565215,10.15625,6.557377049180328
1818,17 CALVIN ST,Residential,,7.0588235294117645,9.926470588235293,9.243697478991598
9900,SANDERSON RD, ,,,9.243697478991598,9.243697478991598
5274,21 HAYWARD AVE,Residential,,13.013698630136986,10.01788908765653,10.638297872340425
9046,11 PEARL ST,Residential,,12.82051282051282,10.0,10.78014184397163
7864,1505 MASSACHUSETTS AVE #1,Res Condo,,1.8229166666666667,,1.8229166666666667
7633,497 MASSACHUSETTS AVE,Residential,,-2.0202020202020203,10.112359550561797,6.830601092896176
11594,945 WALTHAM ST,Commercial,VO,-8.720930232558139,9.84182776801406,5.53306342780027
12005,18 WILSON RD,Residential,,13.170731707317074,10.0,10.921985815602838
6456,242 LINCOLN ST,Residential,,6.25,10.053859964093357,9.205020920502092
5054,10 HARBELL ST,Residential,,7.103825136612022,10.131332082551594,9.35754189944134
11885,WHIPPLE RD, ,,,9.205020920502092,9.205020920502092
10448,SPRING ST, ,,,9.35754189944134,9.35754189944134
9536,81 REED ST,Residential,,13.227513227513226,10.058027079303674,10.906515580736544
1803,15 BYRON AVE,Residential,,15.0,10.11029411764706,11.221590909090908
7976,2412 MASSACHUSETTS AVE,Residential,,6.995884773662551,10.084033613445378,9.040333796940194
8023,12 MELROSE AVE,Residential,,111.34751773049645,9.95475113122172,34.476843910806174
7595,MASSACHUSETTS AVE, ,,,8.737864077669903,8.737864077669903
9590,REVERE ST, ,,,9.65034965034965,9.65034965034965
6821,36 LOWELL ST,Residential,,-2.1739130434782608,10.039370078740157,6.233062330623306
4051,98 FIFER LN,Res Condo,,7.977991746905088,,7.977991746905088
7422,675 MARRETT RD,Residential,,12.735849056603774,9.859154929577464,10.719322990126939
7198,119 MARRETT RD, ,,,9.636871508379889,9.636871508379889
12226,45 WOBURN ST,Residential,,37.02290076335878,9.887005649717514,21.428571428571427
7561,MASSACHUSETTS AVE, ,,,9.636871508379889,9.636871508379889
4155,31 FLETCHER AVE #9,Res Condo,,5.510752688172043,,5.510752688172043
3934,10 FARMCREST AVE,Residential,,6.857142857142858,10.128913443830571,9.331476323119778
7242,287 MARRETT RD,Residential,,13.008130081300814,9.97830802603037,11.032531824611032
6976,663 LOWELL ST #33,Res Condo,,1.1597938144329898,,1.1597938144329898
4014,26 FIFER LN,Res Condo,,15.61119293078056,,15.61119293078056
5605,4 HOMESTEAD ST,Residential,,7.537688442211055,10.01926782273603,9.331476323119778
9882,SADDLE CLUB RD, ,,,9.623430962343097,9.623430962343097
11639,77 WARD ST,Residential,,7.6923076923076925,9.9644128113879,9.47075208913649
7427,710 MARRETT RD, ,,,0.0,0.0
6753,111 LOWELL ST,Residential,,7.303370786516854,10.037174721189592,9.35754189944134
10215,36 SHIRLEY ST,Residential,,-2.3529411764705883,9.929078014184398,7.084468664850137
5896,JUSTIN ST, ,,,9.166666666666666,9.166666666666666
10954,23 TUCKER AVE,Residential,,6.639004149377594,9.97920997920998,8.86426592797784
7888,1788 MASSACHUSETTS AVE,Commercial,MFO,5.982905982905983,10.020449897750511,8.71369294605809
4156,31 FLETCHER AVE #5,Res Condo,,5.503355704697987,,5.503355704697987
12561,28 WYMAN RD,Residential,,9.345794392523365,9.940357852882704,9.762900976290098
1408,3 BOWKER ST,Residential,VO,13.23529411764706,10.099009900990099,11.001410437235542
896,323 BEDFORD ST,Residential,,6.844106463878327,10.0,8.852005532503458
7650,763 MASSACHUSETTS AVE,Residential,,,0.0,60.61224489795919
7001,663 LOWELL ST #42,Res Condo,,1.1568123393316194,,1.1568123393316194
3749,24 ESTABROOK RD,Residential,,-13.106796116504855,10.144927536231885,3.825857519788918
3765,22 EWELL AVE,Residential,,7.784431137724551,10.144927536231885,9.596662030598054
9047,25 PEARL ST,Residential,,-1.2658227848101267,9.920634920634921,6.342780026990553
9964,44 SCHOOL ST,Residential,,13.333333333333334,9.787234042553191,10.985915492957748
299,29 APRIL LN,Res Condo,,14.513788098693759,,14.513788098693759
11528,364 WALTHAM ST,Residential,,-1.89873417721519,9.878682842287695,7.346938775510205
5053,30 HARBELL ST,Residential,,7.262569832402235,9.926470588235293,9.266943291839558
1065,40 BERNARD ST,Residential,,13.004484304932735,10.020449897750511,10.955056179775282
1048,15 BENNETT AVE,Residential,,6.862745098039216,10.0,9.116022099447514
1393,99 BOW ST,Residential,,15.66265060240964,9.926470588235293,11.267605633802818
317,32 APRIL LN,Res Condo,,14.47178002894356,,14.47178002894356
3952,6 FARMCREST AVE,Residential,,6.629834254143646,10.128913443830571,9.25414364640884
6236,9 LEE AVE,Residential,,13.26530612244898,10.058027079303674,10.93969144460028
6875,454 LOWELL ST,Residential,,7.446808510638298,10.093457943925234,9.405255878284924
6474,400 LINCOLN ST,Residential,,4.242424242424243,10.124333925399645,8.791208791208792
534,40 BARTLETT AVE,Residential,,7.38255033557047,10.104529616724738,9.54356846473029
11702,4 WATERTOWN ST,Residential,,13.170731707317074,10.019646365422396,10.92436974789916
11884,WHIPPLE RD, ,,,9.54356846473029,9.54356846473029
2658,22 CRESCENT HILL AVE,Residential,,13.223140495867769,9.978768577494693,11.079943899018232
3970,12 FERN ST,Residential,,6.8493150684931505,9.839816933638444,8.641975308641975
7350,502 MARRETT RD,Residential,,12.017167381974248,9.917355371900827,10.599721059972106
4450,GARDEN AVE, ,,,9.07840440165062,9.07840440165062
10316,2 SMITH FARM LN,Res Condo,,4.204993429697766,,4.204993429697766
7040,6 MANNING ST,Residential,,6.521739130434782,10.040160642570282,8.928571428571429
11806,9 WELCH RD,Residential,,7.453416149068323,9.929078014184398,9.379310344827587
1652,BURLINGTON ST, ,,,9.07840440165062,9.07840440165062
9807,8 ROSS RD,Residential,,14.000000000000002,10.195227765726681,11.533052039381154
10618,SUMMER ST, ,,,9.530386740331492,9.530386740331492
5942,47 KENDALL RD,Residential,,6.986899563318777,9.819639278557114,8.928571428571429
711,21 BEDFORD ST,Residential,,6.6115702479338845,9.836065573770492,8.767123287671232
7516,MASSACHUSETTS AVE, ,,,9.065934065934066,9.065934065934066
5284,9 HAZEL RD,Residential,,13.709677419354838,9.932659932659933,10.584958217270195
6808,138 LOWELL ST,Residential,,6.910569105691057,9.937888198757763,8.916323731138547
4278,33 FOREST ST #311,Res Condo,,17.083946980854197,,17.083946980854197
1378,108 BOW ST,Residential,,-1.8292682926829267,9.878682842287695,7.28744939271255
1407,12 BOWKER ST,Residential,,6.730769230769231,9.980806142034549,9.053497942386832
5721,52 IVAN ST,Residential,,13.122171945701359,10.1010101010101,11.033519553072626
6403,216 LINCOLN ST,Residential,,-10.16949152542373,10.01727115716753,5.291005291005291
4854,227 GROVE ST,Residential,,7.179487179487179,10.131332082551594,9.340659340659341
9663,8 RINDGE AVE,Residential,,12.883435582822086,10.071942446043165,10.70931849791377
5556,15 HOLLAND ST,Residential,,6.896551724137931,10.0,8.891928864569083
4300,33 FOREST ST #312,Res Condo,,17.058823529411764,,17.058823529411764
4620,15 GRANT ST,Residential,,-2.2950819672131146,9.933774834437086,5.013192612137203
7354,492 MARRETT RD,Residential,,6.989247311827956,9.94475138121547,9.190672153635116
4030,99 FIFER LN,Res Condo,,7.994579945799458,,7.994579945799458
7097,2 MANOR TER #227,Res Condo,,9.478021978021978,,9.478021978021978
3862,FAIRFIELD DR, ,,,10.082872928176796,10.082872928176796
1066,19 BERNARD ST,Residential,,13.095238095238097,9.871244635193133,11.002785515320335
3058,14 DRUMMER BOY WAY,Res Condo,,28.00658978583196,,28.00658978583196
4939,22 HAMBLEN ST,Residential,,6.122448979591836,0.0,1.9181585677749362
9673,26 RINDGE AVE,Residential,,13.306451612903224,10.021321961620469,11.157601115760112
8170,1 MILITIA DR #201,Com Condo,,-5.791962174940898,,-5.791962174940898
7078,2 MANOR TER #210,Res Condo,,9.478021978021978,,9.478021978021978
1838,CAMBRIDGE/CONCORD, ,,,9.178082191780822,9.178082191780822
7572,172 MASSACHUSETTS AVE,Residential,VO,6.692913385826772,10.0418410041841,8.879781420765028
855,265 BEDFORD ST,Residential,,-2.2388059701492535,9.856262833675565,5.562913907284768
7052,2 MANOR TER #201,Res Condo,,9.478021978021978,,9.478021978021978
7234,283 MARRETT RD,Residential,,6.477732793522267,10.08230452674897,8.867667121418826
11527,342 WALTHAM ST,Residential,,6.557377049180328,9.89505247376312,9.615384615384617
11777,17 WEBSTER RD,Residential,,12.962962962962962,9.920634920634921,10.833333333333334
7552,MASSACHUSETTS AVE, ,,,9.165526675786593,9.165526675786593
2649,6  COURTYARD PL,Res Condo,,6.4,,6.4
11705,32 WATERTOWN ST,Residential,,6.989247311827956,9.908256880733946,9.165526675786593
7617,485 MASSACHUSETTS AVE,Residential,,-2.0100502512562812,10.036496350364963,6.827309236947792
10840,15 THERESA AVE,Residential,,4.83271375464684,10.021321961620469,8.130081300813007
4302,33 FOREST ST #413,Res Condo,,17.008797653958943,,17.008797653958943
300,19 APRIL LN,Res Condo,,19.1044776119403,,19.1044776119403
6900,560 LOWELL ST,Residential,,13.063063063063062,10.040160642570282,10.972222222222221
10423,8 SPENCER ST,Residential,,-21.2,10.054844606946983,0.2509410288582183
11198,72 VALLEYFIELD ST,Residential,,6.024096385542169,10.061919504643962,9.602194787379972
6723,156 LOWELL ST,Residential,,6.719367588932807,9.97920997920998,8.85558583106267
538,11 BARTLETT AVE,Residential,,13.270142180094787,10.019646365422396,10.972222222222221
7638,430 MASSACHUSETTS AVE,Residential,VO,-2.013422818791946,9.97830802603037,5.270092226613966
7530,142 MASSACHUSETTS AVE,Residential,VO,-1.953125,10.040160642570282,5.968169761273209
460,18 BANKS AVE,Residential,,10.526315789473683,0.0,3.6269430051813467
1440,25 BRANDON ST,Residential,,12.953367875647666,10.01890359168242,10.80332409972299
4400,17 FREEMONT ST,Residential,,12.980769230769232,10.1364522417154,10.957004160887656
12102,86 WINTER ST,Residential,,6.909090909090909,10.0,8.843537414965986
3899,2 FAIRLAWN LN,Residential,,7.142857142857142,10.124333925399645,9.439124487004104
6760,LOWELL ST, ,,,8.991825613079019,8.991825613079019
4636,87 GRANT ST,Residential,,12.719298245614036,9.919028340080972,10.80332409972299
537,42 BARTLETT AVE,Residential,,7.784431137724551,10.106382978723403,9.575923392612859
728,19 BEDFORD ST,Residential,,12.97071129707113,9.937888198757763,10.941828254847644
1564,BROOKWOOD RD, ,,,9.426229508196721,9.426229508196721
11180,62 VALLEY RD,Residential,,7.38255033557047,9.948542024013722,9.426229508196721
313,16 APRIL LN,Res Condo,,18.84272997032641,,18.84272997032641
223,14 AMES AVE,Residential,,13.170731707317074,10.058027079303674,10.941828254847644
3769,29 EWELL AVE,Residential,,16.867469879518072,10.144927536231885,11.699164345403899
4626,GRANT ST, ,,,14.245014245014245,14.245014245014245
9957,88 SCHOOL ST,Residential,,13.333333333333334,10.06036217303823,11.080332409972298
2110,8 CHASE AVE,Residential,,13.253012048192772,10.077519379844961,11.543810848400557
12172,75 WOBURN ST,Residential,,6.563706563706563,10.0418410041841,8.819538670284938
10524,54 SPRING ST,Residential,,13.106796116504855,10.038610038610038,10.911602209944752
6744,160 LOWELL ST,Residential,,6.825938566552901,10.112359550561797,8.807588075880759
12159,48 WOBURN ST,Residential,,12.025316455696203,10.049019607843137,10.911602209944752
7858,1505 MASSACHUSETTS AVE #3,Res Condo,,1.903553299492386,,1.903553299492386
7438,1 MARSHALL RD,Residential,,7.142857142857142,10.095238095238095,9.251700680272108
3743,26 ESTABROOK RD,Residential,,13.004484304932735,9.980039920159681,10.911602209944752
3033,11 DREW AVE,Residential,,13.41991341991342,9.939148073022313,11.049723756906078
12099,60 WINTER ST,Residential,,12.921348314606742,10.036496350364963,10.743801652892563
10436,11 SPRING ST,Residential,VO,12.962962962962962,10.019646365422396,10.896551724137932
12325,291 WOOD ST,Residential,,12.669683257918551,9.900990099009901,10.743801652892563
4688,136 GRANT ST,Residential,,4.954954954954955,10.01926782273603,8.502024291497975
6676,12 LOIS LN,Res Condo,VO,7.774798927613941,,7.774798927613941
11157,48 VALLEY RD,Residential,,16.455696202531644,10.046367851622875,10.743801652892563
6740,140 LOWELL ST,Residential,,13.278008298755188,9.937888198757763,11.049723756906078
319,32 ARCOLA ST,Residential,,7.079646017699115,9.9609375,9.078590785907858
307,26 APRIL LN,Res Condo,,14.022662889518415,,14.022662889518415
2489,524 CONCORD AVE,Residential,,7.303370786516854,9.838998211091235,9.226594301221166
7419,676 MARRETT RD,Residential,,-15.891472868217054,10.112359550561797,1.6414141414141417
11418,WALTHAM ST, ,,,8.930987821380242,8.930987821380242
7611,443A MASSACHUSETTS AVE,Residential,,7.01219512195122,9.927360774818402,8.63697705802969
10764,38 TAFT AVE,Residential,,7.0754716981132075,10.095238095238095,9.226594301221166
413,42 BAKER AVE,Residential,,13.736263736263737,10.11029411764706,11.019283746556475
4298,33 FOREST ST #100,Res Condo,,16.9811320754717,,16.9811320754717
5713,23 IVAN ST,Residential,,13.043478260869565,9.859154929577464,10.866574965612106
7070,2 MANOR TER #234,Res Condo,,9.49796472184532,,9.49796472184532
10811,47 TARBELL AVE,Residential,,7.650273224043716,9.90990990990991,9.34959349593496
4166,42 FLETCHER AVE,Residential,,14.814814814814813,10.106382978723403,11.15702479338843
10321,6 SMITH FARM LN,Res Condo,,4.129032258064516,,4.129032258064516
5423,HIGHLAND AVE, ,,,8.906882591093117,8.906882591093117
7408,663 MARRETT RD,Residential,,12.790697674418606,9.787234042553191,10.851648351648352
7072,2 MANOR TER #208,Res Condo,,9.49796472184532,,9.49796472184532
11652,53 WARD ST,Residential,,6.214689265536723,9.946714031971581,9.054054054054054
3866,FAIRFIELD DR, ,,,10.095497953615281,10.095497953615281
73,ADAMS ST, ,,,9.336941813261165,9.336941813261165
1375,80 BOW ST,Residential,,-2.272727272727273,10.018552875695732,6.455862977602108
12210,76 WOBURN ST,Residential,,6.756756756756757,9.807692307692308,8.89487870619946
4592,19 GRANDVIEW AVE,Residential,,6.995884773662551,10.040160642570282,9.041835357624832
1260,BLOSSOM ST, ,,,8.89487870619946,8.89487870619946
3236,201 EAST ST,Residential,,13.294797687861271,10.071942446043165,10.83676268861454
7660,822 MASSACHUSETTS AVE #2,Res Condo,,7.87716955941255,,7.87716955941255
4367,25 FRANCES RD,Residential,,7.103825136612022,10.071942446043165,9.336941813261165
7690,905A MASSACHUSETTS AVE,Residential,,6.741573033707865,10.16042780748663,9.336941813261165
2274,36 CLIFFE AVE,Residential,,13.40782122905028,10.0,10.83676268861454
11302,19 VINE ST,Residential,,6.7340067340067336,9.843400447427292,8.60215053763441
6675,11 LOIS LN,Res Condo,VO,7.866666666666666,,7.866666666666666
6887,468 LOWELL ST,Residential,,7.425742574257425,10.037174721189592,9.324324324324325
5719,40 IVAN ST,Residential,,13.304721030042918,10.1010101010101,11.126373626373626
8521,NORTH ST, ,,,9.324324324324325,9.324324324324325
9458,5 RANGEWAY,Residential,,,21.124031007751938,56.78294573643411
9410,31 PRESTON RD,Residential,,7.6923076923076925,10.015174506828528,9.76933514246947
12241,289 WOBURN ST,Residential,,3.4653465346534658,9.89010989010989,8.155080213903744
9975,68 SCHOOL ST,Residential,,1.9672131147540985,9.933774834437086,6.728232189973616
6660,9 LOIS LN,Res Condo,VO,7.866666666666666,,7.866666666666666
8946,11 PAUL REVERE RD,Residential,,7.4866310160427805,9.945750452079565,9.324324324324325
8342,9 MUSTER CT,Res Condo,,30.064308681672024,,30.064308681672024
9664,18 RINDGE AVE,Residential,,13.076923076923078,10.021321961620469,11.11111111111111
6678,19 LOIS LN,Res Condo,VO,7.702523240371846,,7.702523240371846
127,154 ADAMS ST,Residential,,12.745098039215685,10.037878787878787,10.792349726775956
12298,77 WOOD ST,Residential,,7.563025210084033,9.900990099009901,9.152086137281291
9666,50 RINDGE AVE,Residential,,-2.3041474654377883,9.908256880733946,6.4304461942257225
6841,369 LOWELL ST,Residential,,4.464285714285714,10.114503816793894,8.422459893048128
1439,32 BRANDON ST,Residential,,12.987012987012985,9.980039920159681,10.92896174863388
8789,10 OXFORD ST,Residential,,7.048458149779736,10.058027079303674,9.13978494623656
12094,75 WINTER ST,Residential,,9.852216748768473,9.888059701492537,9.878213802435724
217,10 AMES AVE,Residential,,9.45945945945946,10.058027079303674,9.878213802435724
9782,7 ROLLING LN,Residential,,7.142857142857142,10.12461059190031,9.72972972972973
1275,BLOSSOMCREST RD, ,,,8.411214953271028,8.411214953271028
1488,34 BRIDGE ST,Residential,,13.368983957219251,10.091743119266056,10.92896174863388
2381,CONCORD AVE, ,VO,,9.274193548387096,9.274193548387096
1167,15 BIRD HILL RD,Residential,,15.254237288135593,10.08130081300813,10.914051841746248
9790,29 ROOSEVELT RD,Residential,,11.312217194570136,10.097087378640776,10.46195652173913
3775,10 EWELL AVE,Residential,,7.329842931937172,10.144927536231885,9.421265141318976
4127,28 FLETCHER AVE,Residential,,36.61971830985916,10.142348754448399,15.482954545454545
10454,4 SPRING ST,Residential,,13.409961685823754,10.0,11.21751025991792
11707,14 WATERTOWN ST,Residential,,7.172995780590717,10.039370078740157,9.12751677852349
7970,2543 MASSACHUSETTS AVE,Residential,,7.207207207207207,9.94263862332696,9.12751677852349
10527,SPRINGDALE RD, ,,,8.823529411764707,8.823529411764707
10958,16 TUCKER AVE,Residential,,6.986899563318777,10.058027079303674,9.115281501340483
8363,10 MUZZEY ST #1,Com Condo,MFO,3.826530612244898,,3.826530612244898
1366,72 BOW ST,Residential,,13.529411764705882,9.91150442477876,10.748299319727892
11730,74 WEBB ST,Residential,,15.204678362573098,9.982174688057041,11.202185792349727
1014,8 BELLFLOWER ST,Residential,,12.849162011173185,10.071942446043165,10.748299319727892
398,18 BAKER AVE,Residential,,6.25,9.939148073022313,8.678237650200266
3953,62 FARMCREST AVE,Residential,,9.090909090909092,10.128913443830571,9.851551956815115
11399,WALNUT ST, ,,,9.249329758713138,9.249329758713138
9461,24 RAWSON AVE,Residential,,7.079646017699115,9.980806142034549,9.103078982597054
12244,187 WOBURN ST,Residential,,6.614785992217899,9.959349593495935,8.811748998664887
1939,20 CARVILLE AVE,Residential,,12.777777777777777,9.874326750448834,10.583446404341927
11186,VALLEYFIELD ST, ,,,8.811748998664887,8.811748998664887
7314,342 MARRETT RD,Residential,VO,12.785388127853881,9.864603481624759,10.733695652173914
9348,98 POTTER POND,Res Condo,,12.72475795297372,,12.72475795297372
5046,98 HANCOCK ST,Residential,,12.101910828025478,22.648752399232247,20.206489675516224
12002,5 WILSON RD,Residential,,13.471502590673575,9.96309963099631,10.884353741496598
882,325 BEDFORD ST,Residential,,6.909090909090909,9.915611814345992,8.811748998664887
9758,24 ROCKVILLE AVE,Residential,,3.4246575342465753,10.099337748344372,8.799999999999999
12290,47 WOOD ST,Residential,,13.440860215053762,9.601449275362318,10.569105691056912
7854,1505 MASSACHUSETTS AVE #17,Res Condo,,1.8726591760299627,,1.8726591760299627
9897,SANDERSON RD, ,,,8.799999999999999,8.799999999999999
4135,48 FLETCHER AVE,Residential,,15.64245810055866,10.126582278481013,11.475409836065573
10844,10 THERESA AVE,Residential,,7.391304347826087,10.058027079303674,9.236947791164658
218,30 AMES AVE,Residential,,6.4655172413793105,10.058027079303674,8.945260347129507
10480,93 SPRING ST,Residential,,14.432989690721648,9.981515711645102,11.156462585034014
2602,22 COTTAGE ST,Residential,,6.0,10.061919504643962,9.517426273458444
7306,352 MARRETT RD,Residential,,13.043478260869565,10.079051383399209,11.005434782608695
3760,3 EVERGREEN LN,Residential,,13.257575757575758,9.978768577494693,11.156462585034014
12302,86 WOOD ST,Residential,,6.862745098039216,10.091743119266056,9.212283044058744
4713,12 GRAPEVINE AVE,Residential,,12.777777777777777,10.01788908765653,10.690121786197563
6916,500 LOWELL ST,Residential,,6.986899563318777,9.980806142034549,9.066666666666666
149,2 AIRPORT RD, ,,,8.77659574468085,8.77659574468085
11525,360 WALTHAM ST,Residential,,13.186813186813188,10.053859964093357,10.825439783491204
9314,54 POTTER POND,Res Condo,,12.8099173553719,,12.8099173553719
9662,48 RINDGE AVE,Residential,,12.804878048780488,9.878682842287695,10.526315789473683
656,18 BEDFORD ST,Residential,,-2.3890784982935154,9.896907216494846,5.269922879177378
9354,63 POTTER POND,Res Condo,,12.8099173553719,,12.8099173553719
10783,56A TAFT AVE,Residential,,6.593406593406594,9.97920997920998,8.753315649867375
733,39 BEDFORD ST,Serv Station,VO,3.6809815950920246,9.966216216216216,8.609271523178808
9330,18 POTTER POND,Res Condo,,12.637362637362637,,12.637362637362637
1074,33 BERNARD ST,Residential,,6.614785992217899,10.080645161290322,8.897742363877823
12088,89 WINTER ST,Residential,,13.106796116504855,9.925093632958802,10.81081081081081
1297,43 BLOSSOMCREST RD,Residential,,6.626506024096386,4.893964110929853,5.263157894736842
7728,1029 MASSACHUSETTS AVE,Res Condo,,3.0112923462986196,,3.0112923462986196
4144,31 FLETCHER AVE #8,Res Condo,,5.526992287917738,,5.526992287917738
1369,77 BOW ST,Residential,,9.58904109589041,10.037878787878787,9.906291834002676
7170,105 MAPLE ST,Residential,,8.67579908675799,9.981167608286253,9.6
11393,3 WALLIS CT,Commercial,MFO,-8.695652173913043,10.02004008016032,3.007518796992481
2272,26 CLIFFE AVE,Residential,,6.666666666666667,9.926470588235293,9.018567639257293
6663,17 LOIS LN,Res Condo,VO,7.874015748031496,,7.874015748031496
9303,46 POTTER POND,Res Condo,,12.602739726027398,,12.602739726027398
9040,26 PEARL ST,Residential,,9.743589743589745,9.945750452079565,9.893048128342247
5731,32 IVAN ST,Residential,,12.88888888888889,9.864603481624759,10.781671159029651
3746,27 ESTABROOK RD,Residential,,7.006369426751593,9.899328859060402,9.296148738379815
10516,13 SPRING ST,Residential,VO,22.272727272727273,9.920634920634921,13.674033149171272
4816,GROVE ST, ,,,8.289473684210526,8.289473684210526
9572,140 REED ST,Residential,,12.727272727272727,10.01727115716753,10.618279569892474
8646,83 OAK ST,Residential,,15.454545454545453,10.058027079303674,11.668928086838534
782,122 BEDFORD ST,Residential,,6.95970695970696,10.062893081761008,8.933333333333334
2271,37 CLIFFE AVE,Residential,,12.972972972972974,10.03584229390681,10.767160161507402
7346,452 MARRETT RD,Residential,VO,23.97959183673469,10.037878787878787,13.812154696132598
328,40 ARCOLA ST,Residential,,13.089005235602095,9.945750452079565,10.75268817204301
7329,411 MARRETT RD,Residential,,18.359375,9.915611814345992,12.876712328767123
6832,366 LOWELL ST,Residential,,7.391304347826087,10.114503816793894,9.283819628647215
7247,249 MARRETT RD,Residential,,7.037037037037037,9.856262833675565,8.850726552179657
2112,4 CHASE AVE,Residential,,35.14492753623188,10.0,20.11661807580175
1409,7 BOWKER ST,Residential,VO,6.751054852320674,10.0,8.982826948480845
2094,18 CHARLES ST,Residential,,6.159420289855073,10.144927536231885,8.695652173913043
11700,WATERTOWN ST, ,,,8.695652173913043,8.695652173913043
10420,20 SPENCER ST,Residential,,-1.9607843137254901,10.035211267605634,6.865284974093264
